,pdb1,pdb2,rmsd_h12,rmsd_l12,engineered_1,engineered_2
1500,2vxv,4nwt,7.061932637608844,12.566091003481791,True,True
1501,4fql,5weq,4.678840125701561,6.089664128904005,True,True
1502,5i16,5ibu,8.28253669249343,3.4799705595387187,True,True
1503,5od0,6tkf,3.6945854200141657,5.4628452061896215,True,False
1504,3f12,5zmj,11.916296040638004,5.469973096428248,True,True
1505,4nm4,5k9j,8.251168832921492,11.36697112868508,False,True
1506,3hc3,7mf7,13.280512773656369,6.31616903225692,True,True
1507,4o5l,5trp,8.961957303565862,9.024906215308494,True,True
1508,3qhf,4kmt,5.417744959779737,5.629610850781496,True,True
1509,5tgb,6amj,5.97906871471741,7.00361691336983,True,True
1510,1jv5,5wca,6.085163180844043,6.586100582367233,True,True
1511,3tnn,6rcs,4.789881812053142,20.868159671042964,True,True
1512,3tnm,4zd3,11.185316302244205,5.292816421403945,True,True
1513,5bq7,5gs1,4.720996671288013,21.160901430183067,True,True
1514,3dif,5u4r,9.142304760186295,2.5044203198528545,True,True
1515,4fze,5fuz,5.2206014445999775,9.467968805177575,True,True
1516,6mee,6wyr,9.182063867943851,6.245332357287268,True,True
1517,4ky1,5dr5,6.924384632518799,3.6752507415739877,True,True
1518,2agj,6mfj,5.4090515230404534,4.103838402060978,False,True
1519,1rzi,5uel,11.167846563908371,8.688801489683827,True,True
1520,4nrz,6u9u,8.421819022309329,2.853447615225542,True,True
1521,5trp,6n7u,21.046220897408162,9.856597560823554,True,True
1522,4jy6,5u3p,6.041858949885581,16.019752594403915,True,True
1523,4nm4,6rlm,4.631983800250304,1.7722339156115985,False,True
1524,1za6,5jrp,10.639318935997501,16.13772589668872,True,True
1525,4lrn,6nis,16.114833156326814,12.59427882847926,True,True
1526,5ibu,6wos,14.695942121679371,1.5446046987004316,True,True
1527,3na9,6peh,8.080478803592799,6.061862846085985,True,True
1528,5i18,5n4j,5.19582506869999,11.341622948954907,True,True
1529,6apc,6q1a,4.81977878933515,7.335576557315105,True,True
1530,4kmt,5cey,11.83386559835796,16.924774804553582,True,True
1531,5wcd,7km6,6.683396850182642,12.82801266427723,True,False
1532,1fh5,6tul,15.111188942303647,5.976240453963161,False,False
1533,4gxv,4xcc,5.54565919774196,5.692449322153748,True,True
1534,4ocr,5v7u,7.628302435461968,11.059200254634751,True,True
1535,5uel,7dun,7.314198186895642,4.325560427518727,True,True
1536,4qhn,7dun,5.766073068632802,9.423983416625791,True,True
1537,4jdv,5uxq,13.355241904515433,13.886045566936012,True,True
1538,3ncj,4lri,7.015906035573738,11.47325682559995,True,True
1539,4nm4,6bla,4.083625301796034,14.705598044418828,False,True
1540,1fh5,1rzi,16.36056830652591,6.141019790296825,False,True
1541,4hqq,5y2k,8.848043955357449,10.427800734325212,True,True
1542,3lmj,3u7w,4.751407480618243,13.067879924924943,True,True
1543,6mtx,6u9u,4.548034538574053,7.403986233160055,True,True
1544,5jrp,5nyx,5.061112078264025,5.991827922235049,True,True
1545,5i1j,6wiy,11.562970345163261,5.2361674375371905,True,True
1546,5i1d,5jxa,13.265232105489146,16.335814298255116,True,True
1547,4nrz,6gc2,12.047788308440683,1.6804802070199887,True,True
1548,3dgg,5ik3,6.831837413273698,6.770934511412659,True,True
1549,6mfj,6p9j,5.707583830623405,5.072909617090247,True,True
1550,3qhz,7cu7,12.424462073365591,9.02024481038923,True,True
1551,3u4b,6ztf,9.750168367937293,4.7914649750389104,True,True
1552,5bzd,6w4w,9.424229079877037,6.416841408714427,True,True
1553,1fgv,3hc3,5.951347421619116,5.309631668666586,True,True
1554,5i1i,6nuz,10.045526736905089,15.863403434474396,True,True
1555,4ub0,5i1c,1.6627755623657636,3.554321047359574,True,True
1556,4odh,7m1c,9.519090091593576,4.144736950307994,True,True
1557,4ocs,6dlb,7.805981655716019,4.505013526892321,True,True
1558,2f5a,4lri,7.903578785410284,11.565199435089069,False,True
1559,5bq7,6emj,2.1170688965857076,17.439519571631003,True,True
1560,4gxv,5ifh,9.693008438955175,6.382637213508103,True,True
1561,2aj3,4hqq,5.596827365793946,8.436679782500322,True,True
1562,5y2k,7m1c,12.442188971650044,6.176337373216319,True,True
1563,2vxv,6wrp,5.694670702864433,11.000118684054936,True,True
1564,1ad0,6qcu,6.27481316641679,3.262323680963362,True,True
1565,5ty6,6oed,9.209683571348963,1.7287287480528515,True,True
1566,5ifh,6tkc,6.077146611486348,5.977078680836104,True,False
1567,5trp,6xoc,3.5585413518370665,13.778430407638824,True,True
1568,3u6r,4rir,4.237860823041355,6.6160046071300815,True,True
1569,4hk3,6eyn,7.130536226329686,10.715091935213843,True,True
1570,5szf,5y2k,9.408855120975133,6.753743524319933,True,True
1571,7kba,7o4y,6.652791795319842,0.6330721686189911,True,True
1572,3qhz,6o3d,13.98497030855804,9.27907615125214,True,True
1573,3u6r,6vpy,7.983211877120637,6.560671153561158,True,True
1574,5jo5,5v7r,7.111903121923484,8.301222804183137,True,True
1575,5cgy,6btj,6.359250229119978,6.063160163307276,False,True
1576,3kym,5wkz,3.022036658680078,6.224335299097027,True,True
1577,4od3,4qf1,11.013757997812327,6.097083787997029,True,True
1578,1rzi,5wkz,6.150277797968763,6.636120146043453,True,True
1579,1rz8,6dwc,10.251106695209181,12.059635408136169,True,True
1580,2a9m,6wiy,6.379966815156643,5.720519016687157,True,True
1581,4gxv,4nwt,5.0281768564759135,12.456412933479651,True,True
1582,2hff,5ifh,6.042272715651992,4.79703954577551,True,True
1583,4hh9,5jw5,7.577671442612664,11.46698372592622,False,True
1584,4npy,5cex,5.505642968099866,6.833535594977204,True,True
1585,4r7d,6btj,7.199847817402115,2.7868125412839944,True,True
1586,1za6,4jam,10.317447960705932,17.46044803066845,True,True
1587,5f89,5i1e,8.699573669511054,12.54526925922862,True,True
1588,4fqh,5ty6,9.327033960482828,4.201936786634447,True,True
1589,2fgw,5awn,9.974051147305316,6.397457608673431,True,True
1590,4gxv,5od0,6.630166801552299,2.00130749652823,True,True
1591,5aze,5i1k,6.270586252745831,16.347431261171227,True,True
1592,4fnl,4xbp,12.115415187118021,3.645846791585077,True,True
1593,3dif,6pzg,3.2245100350007148,2.5392557425241367,True,True
1594,5jo5,7kba,5.39983398182296,7.5500055739347625,True,True
1595,3rpi,4ptt,7.637306475146358,16.950462084854657,True,True
1596,4zd3,7lud,1.9904497936042935,10.824953448139913,True,True
1597,4nwt,5chn,6.235900189377232,5.603548838330404,True,False
1598,3oaz,5cey,9.276160431113187,16.73422811856918,True,True
1599,2pr4,4r7d,5.643468595905247,3.4266768939940646,False,True
1600,4od3,5odb,8.24984469550791,7.6911088815544915,True,True
1601,4jy5,5tpp,6.992104992529968,14.093802261355995,True,True
1602,5i8e,6avn,8.270487759100881,5.6173554107143735,True,True
1603,5tpl,5uxq,12.240183088142514,9.794386882299417,True,True
1604,5f7e,5i19,1.2442952955270317,7.36953732049222,True,True
1605,5v7r,6q1a,2.575490154540066,5.82348804460529,True,True
1606,1ad9,5i1a,2.0577117269602008,11.368954537506392,True,True
1607,3gje,4toy,12.65763287198183,3.592316282901645,True,True
1608,4qf1,5u15,6.9093935860220395,6.365224283356906,True,True
1609,4jam,5ihz,10.732772624216214,17.152305549769963,True,True
1610,4jm4,5weq,12.773106360386654,3.8907038367974014,True,True
1611,3dif,5n4g,5.066817482828533,11.435484198086101,True,True
1612,4zd3,6hkg,2.24292708838877,2.5472890686463585,True,True
1613,2fjf,3x3g,6.121140046490523,0.7944790542399605,True,True
1614,1ad0,4ocr,8.624697571690557,7.578223218719609,True,True
1615,2hff,5od0,3.400169817105647,5.951138439728449,True,True
1616,4hie,6tkc,2.3396486510899184,4.446252979342222,True,False
1617,1jv5,5cck,8.065412446346901,6.066399450178722,True,True
1618,1jv5,6oc7,6.046079768445521,7.583519342956804,True,True
1619,5jo5,6phg,4.691930406293341,15.658121674211335,True,True
1620,3w9d,4qf1,4.332795032420614,7.730623260798398,True,True
1621,4hqq,6ca7,13.887982524245558,5.59982199397518,True,True
1622,1u6a,6tul,5.634159383006927,6.422257615527214,True,False
1623,6be2,6peh,6.848196757404462,8.863925051293569,True,True
1624,4hh9,4xbp,3.738913298840988,3.0018437641183753,False,True
1625,3qeg,6u8c,7.859472414903242,17.202931246888404,False,True
1626,5i15,6srv,4.550849369125367,5.420546534805977,True,False
1627,5chn,5zmj,5.531717847445765,9.62889793711179,False,True
1628,4jpi,6q1k,11.445138970527509,9.344221745113314,True,True
1629,3qo1,3zl4,4.727474860291433,13.118944782717733,False,True
1630,3gje,4eow,7.344156371735286,5.313092768602553,True,False
1631,6mty,6yxl,4.163106568276643,5.610859127026761,True,False
1632,3qrg,7fab,4.299513564873502,15.000650820648914,True,True
1633,2vxv,6e65,3.527604901046973,6.193482544807806,True,True
1634,3hc0,4nug,14.826749804512957,11.331116824383102,True,True
1635,3nac,7mfb,10.002439058018549,6.593764433874474,True,True
1636,4nm4,4rir,5.934991493122589,13.327970540514169,False,True
1637,3zl4,4yhn,2.3497172213923556,13.144373029543004,True,True
1638,3qeg,4qhn,4.834161578191455,10.055885802077968,False,True
1639,1igm,5vz1,5.609187322765661,18.921544451023976,True,True
1640,5uix,5waw,12.171713975186487,11.339698847193768,True,True
1641,3oaz,5dr5,8.787850722019577,4.263828891548798,True,True
1642,4ygv,6mtx,5.290578807757592,9.642776454163407,True,True
1643,4hqq,6meg,2.4220104800815787,4.098310132265622,True,True
1644,4nm4,5v7u,2.0545855710815464,3.7364849105775404,False,True
1645,3tnn,5uel,8.958344028578887,5.9343808886059355,True,True
1646,2aj3,7kba,8.336488413144949,4.551116538077668,True,True
1647,1rz7,6lun,7.104251450496034,11.377648815180274,True,True
1648,4ocr,5gs1,10.628169747774074,12.268862673868712,True,True
1649,3lmj,5dr5,10.101205015909612,4.6122034982721996,True,True
1650,4fqh,6rcq,8.39342172896802,5.745456685690453,True,True
1651,4lkc,4xce,4.924711186804512,3.616166857666476,True,True
1652,3gje,5f6i,5.273015816473648,1.964926145836133,True,True
1653,6u8c,8fab,6.377948383762407,11.372188374811744,True,False
1654,6q1g,6srx,8.865864080755891,7.652150042078742,True,False
1655,4hfw,5wcc,6.0202708521139225,7.617996955578367,True,True
1656,4nzu,4ocs,8.068348169699917,6.328212213643627,False,True
1657,4f57,5ud9,5.361146709703881,17.41875720278019,False,True
1658,4xbp,5i19,7.720641215679563,3.612981979131834,True,True
1659,1wt5,5aze,5.032862319297042,19.434780613563706,True,True
1660,4kmt,4xbp,7.790440669199175,3.21857720470392,True,True
1661,4npy,5uxq,9.742514504335496,10.31547480125841,True,True
1662,3kym,5ik3,6.846583888151813,13.598991568118437,True,True
1663,5wca,6wiy,6.779201087356275,5.795723211931767,True,True
1664,6meg,6nuz,3.0167023961882564,10.459925745129244,True,True
1665,5esa,6elj,6.012649913671591,3.9060408445064416,True,True
1666,6ca6,6med,11.320683676627043,4.3099075279980275,True,True
1667,5grv,6wyr,3.7532604640936027,9.986973492547685,True,True
1668,3qo1,4lkc,10.480390543176338,11.293996295549583,False,True
1669,5jrp,6ca6,10.8577934999474,8.160710692309538,True,True
1670,5n4j,7mfb,14.632933078120395,7.678444069940811,True,True
1671,3eyq,5jw5,10.78618102814314,11.396590661290173,True,True
1672,5grv,6p9j,9.93391631529957,7.234168509334799,True,True
1673,1dfb,7dun,4.6159589630365545,4.170748512354079,True,True
1674,4nrz,5u4r,3.027208988936065,0.37745943519264513,True,True
1675,6oed,6wiy,9.900136421882024,4.3092989565805455,True,True
1676,3hc4,5n4j,4.505632759391293,5.6721606613903495,True,True
1677,5uy3,6ele,13.584587573100995,9.71542244386274,True,True
1678,5ibu,6wor,18.994632671165295,3.9810063988888427,True,True
1679,5i1c,5ibu,6.361817213793457,1.5330525268799395,True,True
1680,3u4b,5vvf,5.596803025081596,3.302250967173045,True,True
1681,4odh,5wcd,2.8955660894746686,6.764792708995105,True,True
1682,5esa,5ur8,4.247628072028111,4.46661701504509,True,True
1683,1rzi,4ky1,5.941836286623122,6.2250839920510765,True,True
1684,4ocr,5wl2,8.114810437557983,5.089849618746372,True,True
1685,4fql,6wrp,2.323098311867486,9.62091328346594,True,True
1686,3qhf,5ik3,4.984740582204354,12.690117214349522,True,True
1687,5uy3,6oed,16.55484327734636,9.232291969455314,True,True
1688,4ub0,6apc,3.4804238563322376,7.6536956484596725,True,True
1689,3hi5,6obz,9.10226555760982,3.0600423646772557,True,True
1690,3hc3,4r7d,3.5915607462146593,2.5671083881215218,True,True
1691,5jxa,6l8t,15.12936849361615,14.975084964371598,True,True
1692,5i1c,7kgu,4.5735613986463,3.5889590955709623,True,True
1693,4yhl,6tkb,3.99549978784726,11.31441025796602,True,False
1694,1hzh,5vvf,6.881272138928964,3.269992811934295,True,True
1695,3g6a,4ut7,9.448190861052447,12.29906907813318,True,True
1696,6phh,6wj0,6.914028707544539,7.23305358671526,True,True
1697,3f12,4jy5,14.838668077442126,15.08632229478139,True,True
1698,1b4j,5n4g,4.706679823499523,11.750266588325394,False,True
1699,4xce,5ifa,8.355261195704028,6.934570290356201,True,True
1700,4xcc,5ibu,3.652567556645513,1.5253546384836882,True,True
1701,1fgv,3kym,3.0077071714512402,5.257734031571103,True,True
1702,1dn0,5tf1,3.8830424982182143,6.840411747020532,False,True
1703,4f57,4kq3,9.567367582618402,8.3929612368515,False,True
1704,2aj3,6q1e,9.765668499903118,6.578099877224159,True,True
1705,1jpt,4llv,8.881857935737601,5.927838152092939,True,True
1706,5weq,6mee,13.344210325783612,4.9433077178704945,True,True
1707,5waw,6z3k,7.026638626727932,11.384348713197248,True,True
1708,5tqa,5v7r,8.185592096406344,5.330802338476027,True,True
1709,5n4g,5wkz,7.263641328669974,12.697022986138927,True,True
1710,5i15,5i1a,4.061142561675224,1.2744468170976646,True,True
1711,2vxv,6q1g,8.347530335093877,8.827794072843554,True,True
1712,5u15,6v4q,3.3541907308595875,6.831900290891221,True,True
1713,4lri,5i19,8.188623074214767,11.295692358156092,True,True
1714,3qnx,4qf1,6.673392794277791,14.152278592992573,False,True
1715,4p9m,5cip,8.642568497522886,1.09284748961227,True,True
1716,5ty6,5u15,5.045062997082519,5.0764689281366495,True,True
1717,5wca,6n32,2.9647972040153943,5.8460227455826494,True,True
1718,5aze,5n4g,7.2907519143475525,19.301076555733243,True,True
1719,5jr1,6mtr,7.992572907373914,6.7662922421200005,True,True
1720,4nrz,6dzn,7.96025131979002,1.6207160632814646,True,True
1721,5gs1,6oed,5.101444868475377,13.48489153234717,True,True
1722,3u46,5tjd,13.367151464738102,4.992085338202959,True,True
1723,1aqk,4hk3,5.393031075349696,5.696107072328371,False,True
1724,6azx,6dla,5.571283773140565,12.639234154119002,True,True
1725,5jqd,5tpp,8.188365501725222,5.319228227466642,True,True
1726,6y1k,7mf7,12.407626655357987,5.0311846658071095,True,True
1727,5ur8,7mfb,9.291755076536603,7.176437331464993,True,True
1728,2d7t,6q1e,11.591736727150186,9.104991806847904,True,True
1729,3qrg,6qbc,3.815096291942954,12.02362648493837,True,True
1730,2a9m,6yxl,6.8324337806661175,6.614644740188016,True,False
1731,3qo1,6peh,10.031379866760604,11.872499440532295,False,True
1732,4llv,4xml,4.684597148043055,9.308636105559343,True,True
1733,6w5d,6w73,3.6065785636177226,6.526067672350803,True,True
1734,5ud9,6elj,5.733689715524049,14.765608745843442,True,True
1735,4od1,5i8e,16.337961929200347,6.316147740162206,True,True
1736,3naa,5tpp,6.082545628939005,4.851441970769397,True,True
1737,3eyo,6w5d,2.923599883584769,6.426477599787619,True,True
1738,4toy,5i1g,13.696593583123141,5.292811486226152,True,True
1739,1vge,5f7e,2.9281800705200194,7.448321594778956,True,True
1740,1dn0,6nuz,4.048514991056906,8.4485562957538,False,True
1741,3n9g,5i1c,4.9935864628259665,5.529533993081832,True,True
1742,4od3,5nyx,9.411664554556754,6.98834840101298,True,True
1743,5tfs,7lyw,6.149568788871501,5.910109361861291,True,True
1744,6lun,6tul,3.7070110148288604,10.72834716064215,True,False
1745,4nwt,5cd3,7.73124665268723,16.4060182086128,True,True
1746,3l7f,3oaz,5.1891567384547175,2.9298746519495142,True,True
1747,3l7f,7mfa,10.586603230911697,8.685917303017701,True,True
1748,3qeg,6oed,5.712023024397748,3.070564642994962,False,True
1749,3u4b,5tpp,5.825437843992394,5.417458421252021,True,True
1750,1za6,4xbp,10.244516015822196,11.401444309200702,True,True
1751,4xml,5vz1,7.151239683013446,20.908609787711065,True,True
1752,5cgy,6rcs,5.14276774301482,19.966336332271094,False,True
1753,5c2b,6tcq,6.475608758183473,8.149447436986415,True,True
1754,3dif,6wor,16.622555623872945,2.6217757429057094,True,True
1755,2fgw,6y1k,4.294737934470652,7.333413490519563,True,True
1756,5drx,5tpp,3.67926636390497,12.163461683900913,True,True
1757,3na9,4f58,4.946227058008457,6.8922687348238,True,False
1758,4gxv,5nyx,5.033441438503457,7.006195946963357,True,True
1759,3u46,5i1g,11.658211170471759,4.28596143895049,True,True
1760,5jxa,6tul,14.640881934778553,9.1652557682246,True,False
1761,1za6,2fgw,1.950890784620099,12.937112263774445,True,True
1762,5i1d,5mp6,9.154384302241468,11.98658269585524,True,True
1763,5ibt,6rcs,3.2744634803253456,19.426274565778993,True,True
1764,1fh5,5i1j,16.561641015461,0.718550449857443,False,True
1765,6apc,6qbc,3.813986134528415,6.3964161908886945,True,True
1766,2vxv,5n4g,7.010095050510192,11.133885383553675,True,True
1767,4qf1,5wkz,2.9492556496035993,5.286110938435687,True,True
1768,5adp,7dc7,10.013816821959049,5.849135606530633,True,True
1769,5dr5,6phg,10.31949308348041,17.20107923707176,True,True
1770,4xcc,6wrp,4.406206504661209,9.741166617283474,True,True
1771,4gsd,4xbp,6.701389744800608,12.623085241662329,True,True
1772,5i1i,5wk2,11.619994890274263,1.176934231613108,True,True
1773,5jrp,5ur8,5.3348589685992405,7.060199422926076,True,True
1774,3w9d,5c2b,7.579117331935824,6.6180643216727,True,True
1775,2zkh,5fuz,8.004433524909023,7.209342530351969,True,True
1776,6n7u,6srv,20.417501300967267,4.445586921562213,True,False
1777,6rlm,6v4q,6.8779096470716485,16.388867026953744,True,True
1778,2zkh,3oaz,8.769121851523959,3.4500187722700137,True,True
1779,3l7f,5uxq,16.27499879992315,9.744209728716944,True,True
1780,6btj,6mty,4.973730846673979,6.900183270952714,True,True
1781,1jv5,4lkc,9.4413232115194,5.379693423685247,True,True
1782,3inu,3qhf,4.258972032478906,12.328324208665258,True,True
1783,6b0w,6mef,5.106750233682743,7.674070190185799,True,True
1784,4hfw,5jo5,5.618202620375466,6.778888463114895,True,True
1785,3eyo,7dc7,4.419826656757168,6.180521107449322,True,True
1786,3eyq,6v4q,6.674116280452417,7.006136294417444,True,True
1787,5ewi,6xul,3.5556663487444586,5.701226293599263,True,True
1788,3u1s,4fnl,10.340202186127696,9.718604171817267,True,True
1789,2agj,5vvf,11.74465794454547,3.219548329626715,False,True
1790,4npy,6l8t,14.477540323830047,12.15310839105036,True,True
1791,5i16,6hkg,5.985356153250197,2.4791642992096823,True,True
1792,5i1a,7dun,3.8098790940051495,0.3680306407120295,True,True
1793,4f58,5jxa,10.186657317525091,11.919655840065342,False,True
1794,4hqq,4wuk,7.288759640010346,9.484760130782426,True,True
1795,2f5a,5ifa,11.574121229128478,5.451896131448078,False,True
1796,3u4b,4fql,5.745669989897827,1.5437783344097427,True,True
1797,3eyo,4hk0,1.8654231334463705,4.297839747483726,True,True
1798,1fh5,6pzh,19.51495840534896,5.433099978592652,False,True
1799,1jpt,4qhn,6.617529839137486,9.50070179670425,True,True
1800,1b4j,3hc4,3.5438759002657494,0.8293744973151957,False,True
1801,3eyq,5f7e,1.9957045547680337,8.00797243019295,True,True
1802,2aj3,6e65,5.62585379804979,8.97149177625842,True,True
1803,2xza,3hc0,4.651908105652723,4.1428046559594245,True,True
1804,3qos,5drx,6.76033973697883,3.2024511050227717,True,True
1805,2aj3,3qhf,5.612592653049257,6.88570391096247,True,True
1806,5awn,6tkb,10.07427959583215,6.1896993408151495,True,False
1807,7dc7,7lud,3.846389591633302,7.539847276819308,True,True
1808,5grv,5y2k,10.179758753587926,9.950776378901423,True,True
1809,3nac,4hk0,3.0413842954511994,4.791276055730937,True,True
1810,3dif,3oaz,5.429487788593356,2.603327959596364,True,True
1811,4r7d,5wcc,5.148404210818023,6.635268550998957,True,True
1812,1aqk,1igm,4.148724213255956,6.222979528499932,False,True
1813,4npy,6emj,10.43292658036325,4.686424057749494,True,True
1814,5gks,6azx,8.613659040751061,8.361283294382478,True,True
1815,1u6a,5jw5,11.08243930448076,12.210185217549936,True,True
1816,5drx,6tkc,7.011252186775376,11.959647397946553,True,False
1817,3qeh,6vpy,5.3900486557839855,13.950045746073085,False,True
1818,1wt5,3qo1,5.224075361143467,2.9755677422977476,True,False
1819,3u46,6y1k,11.469679628535838,9.274958142765549,True,True
1820,3qhf,4ub0,4.425945730063661,5.255180210874021,True,True
1821,1ad0,5jr1,9.041164945637192,6.858452178547364,True,True
1822,4jpi,4jy6,13.264886905261386,14.52793653561255,True,True
1823,5dr5,6wrp,10.253991124648733,9.615967072393413,True,True
1824,6meg,7dun,5.029442318892076,6.2536527246500535,True,True
1825,5i16,5i1h,2.7032406044643897,3.8765126024514664,True,True
1826,5jr1,6peh,13.048494435422425,6.006266365869297,True,True
1827,4gsd,5esa,5.0552294918078395,8.69441392148787,True,True
1828,1dfb,4oaw,4.321364417598624,2.990019214093311,True,True
1829,1fh5,4yhy,18.729042871300177,10.2958671681171,False,True
1830,5i1h,5tjd,4.668687849946104,4.332050413752297,True,True
1831,5i8e,6tul,4.029254896321558,5.191929483083909,True,False
1832,6dcv,6srx,3.1593088519286936,12.705003431279511,True,False
1833,1u6a,4hqq,5.973050643044557,4.754369055235465,True,True
1834,3aaz,5u15,4.709662140798292,11.776552800319495,True,True
1835,1jpt,4eow,8.909144705020791,4.589656308154196,True,False
1836,4ut7,6meg,11.004161499746358,11.817507948274086,True,True
1837,3inu,4nwu,4.251135418185358,0.48576552499482667,True,True
1838,1ucb,5cd3,2.1403803464206423,11.011057323221273,True,True
1839,5y2k,6nuz,9.477213935771156,4.4366383429703715,True,True
1840,7ke1,7lsb,9.341463871665136,8.171212770304017,True,True
1841,4f57,7lsb,10.797326690985829,11.03822669663608,False,True
1842,1ucb,5grv,5.251687740250152,7.603469489555521,True,True
1843,3hi5,6xul,6.134991372498009,7.468282653717364,True,True
1844,5tgb,6tkc,2.9406087792625155,7.662350899081093,True,False
1845,4r4b,6avn,3.189655100195494,9.124087785623084,True,True
1846,5i1h,5it2,6.456180836693916,3.3694100217000345,True,True
1847,2pr4,7mfa,9.047592857961586,8.096565507285863,False,True
1848,2pr4,6n7u,20.744469330703545,3.369792898892371,False,True
1849,1hzh,5i8e,11.228276769778612,5.793829987831874,True,True
1850,5uix,6nis,9.311682902492036,6.273984204416859,True,True
1851,6dla,6l8t,12.169219784203506,13.860381812000846,True,True
1852,5ezj,5i1d,4.403076649840995,14.591805039068989,True,True
1853,1igm,7lsb,9.278584318371257,8.967699844028274,True,True
1854,5i1a,5waw,5.216083431770191,11.36724797402226,True,True
1855,5f7e,6b0w,4.796543708022345,6.760279183277718,True,True
1856,6eyn,6phh,6.806438315232314,2.746835460147665,True,True
1857,5y2k,6pzg,7.130659005418959,6.311306756951078,True,True
1858,4py7,6w4w,5.359261022840509,8.527748583500985,True,True
1859,3u1s,5tf1,16.512826099164553,12.221397171687245,True,True
1860,2fjf,5waw,6.121518820993794,11.535053081778335,True,True
1861,1rzg,4jm4,16.91060572355408,2.655658130368867,True,True
1862,5ifh,7bm5,16.153429033219233,20.77543038097083,True,True
1863,3eyo,7lsi,5.111833458612844,4.665439903217306,True,True
1864,3nab,4lri,7.035338186500881,11.474131850300829,True,True
1865,4ub0,5uy3,15.74222973009224,9.701824002207488,True,True
1866,2fb4,2vxv,5.712634879425168,4.492724555682177,True,True
1867,4llv,5bzd,4.000914385233549,5.413220604085375,True,True
1868,5bk5,7o4y,13.050340333205874,11.273114899524034,True,True
1869,6obz,6rcq,4.73054323589169,6.074401169497717,True,True
1870,5i1c,5nyx,4.426412976207428,4.331924116495946,True,True
1871,4r4b,5wk2,3.8940800108445868,17.9043812990952,True,True
1872,5itb,7fab,10.563724411281278,11.899963829160507,True,True
1873,2xza,5wcd,6.75821714828974,3.2334755946601144,True,True
1874,6ele,6q1g,6.13921707778158,8.202356829448512,True,True
1875,5chn,5od8,5.283688231541014,10.323695551197684,False,True
1876,2ig2,3inu,1.9547281857776129,10.73420817861269,True,True
1877,4ocs,5i18,12.51663198196204,14.158195829737787,True,True
1878,5cey,6tul,12.93480429343154,16.137525441965856,True,False
1879,3qhf,5k9j,7.121360364249235,5.260240568911567,True,True
1880,1rzg,4hk0,4.595761305013158,4.890541710941967,True,True
1881,5jw5,7cu7,11.204510636067512,12.141935022329314,True,True
1882,1hkl,6mtr,11.94046085663154,5.0828378656193625,True,True
1883,4xcc,5ik3,5.241118790093867,11.976563406953762,True,True
1884,3dif,3n9g,5.276699130226917,6.59763137799373,True,True
1885,4x0k,6srv,4.690404620905589,9.22195131233179,True,False
1886,3qct,6u8c,7.1629058158377665,19.520338689436663,True,True
1887,4fql,7mf8,6.600329581614655,9.492049362093828,True,True
1888,4xbp,5uby,7.359955125754844,5.828735702301273,True,True
1889,4ocs,5i1d,12.920493502329933,14.125351174364695,True,True
1890,5fhb,5jw5,8.733289512155485,6.637489523351678,True,True
1891,1hzh,3u7w,5.0459921344661,10.14677462980117,True,True
1892,6gc2,7kba,10.433014380441541,1.8644369919361254,True,True
1893,5u4r,5zmj,4.880384796480576,5.59006136112003,True,True
1894,6qbc,7cu7,3.4659481223351785,7.287255510324099,True,True
1895,5fuz,6phh,5.536254070295128,7.0617798088576595,True,True
1896,4nrz,7cu7,11.091823424261676,3.4104493938524194,True,True
1897,5w6c,6q1e,5.745029696262457,12.083568643983499,True,True
1898,3hc4,7cu7,2.2433763181168467,3.3655685570635394,True,True
1899,3qeg,6p9i,6.48028470391155,4.866556308033276,False,True
1900,3eyo,6u9u,3.210350235225512,2.800824510856001,True,True
1901,4yhl,5cey,11.64327964696803,19.83712270889064,True,True
1902,3hi5,5ibt,7.543903853547081,3.9266245326052758,True,True
1903,1hkl,6u85,6.567265308544532,11.46329424018808,True,True
1904,1rzi,5uy3,18.065967443995355,13.174141650456688,True,True
1905,4fq2,5fuz,10.255835229273139,14.914022442424297,True,True
1906,4hie,6pzh,4.874355325963629,4.94890784656658,True,True
1907,1dfb,5f89,3.9531030755320877,14.450713266486968,True,True
1908,1rz8,4npy,6.406968938317283,3.762022240945224,True,True
1909,3qhz,6mts,15.985432333065003,10.352462834607168,True,True
1910,4p9m,5uel,5.43611997573867,1.8854873386310438,True,True
1911,4nuj,5tpl,2.1574151771464924,11.70115398588661,True,True
1912,4xcc,6rco,8.51801841365188,4.094017032931858,True,True
1913,4ut7,6v4q,8.074137374106135,14.534054369907814,True,True
1914,6tkf,7dc7,4.471902024289413,6.556712004401288,False,True
1915,5itb,6ztf,15.947799858052521,4.97646695534463,True,True
1916,3g6a,5ibt,4.0113263409590445,5.537662251145291,True,True
1917,4llv,6n32,4.926428944827835,8.288996791321694,True,True
1918,5wcc,6obz,10.446793112152887,6.5378425680229695,True,True
1919,5cgy,5jo5,6.108175753459968,5.566568235637413,False,True
1920,1aqk,5i1c,4.98194136317297,3.592590495805799,False,True
1921,5n4g,6be2,9.903238846379375,7.154311935728154,True,True
1922,5vvf,6wos,18.242011308035636,3.4331586652622588,True,True
1923,5od0,7jxc,8.484703838010494,3.1941338597020397,True,True
1924,5cck,6q1e,3.621886021068219,8.9655172394585,True,True
1925,1u6a,6v4q,5.374848426278526,8.848352338086125,True,True
